"Tpr","Ppr","z","set"
2.2,0.928385,0.982291,"15"
2.2,0.935652,0.982148,"15"
2.2,0.937348,0.982115,"15"
2.2,0.93773,0.982107,"15"
2.2,0.944243,0.981979,"15"
2.2,0.944898,0.981966,"15"
2.2,0.945409,0.981956,"15"
2.2,0.946406,0.981937,"15"
2.2,0.953866,0.98179,"15"
2.2,0.962015,0.98163,"15"
2.2,0.962933,0.981612,"15"
2.2,0.96327,0.981605,"15"
2.2,0.963706,0.981597,"15"
2.2,0.978889,0.981298,"15"
2.2,0.979341,0.981289,"15"
2.2,0.979529,0.981286,"15"
2.2,0.979633,0.981284,"15"
2.2,0.979956,0.981277,"15"
2.2,0.980571,0.981265,"15"
2.2,0.981002,0.981257,"15"
2.2,0.987312,0.981133,"15"
2.2,0.987341,0.981132,"15"
2.2,0.987609,0.981127,"15"
2.2,0.987783,0.981123,"15"
2.2,0.988859,0.981102,"15"
2.2,0.997872,0.980925,"15"
2.2,1.00482,0.980788,"15"
2.2,1.01322,0.980623,"15"
2.2,1.01325,0.980623,"15"
2.2,1.01329,0.980622,"15"
2.2,1.01334,0.980621,"15"
2.2,1.01357,0.980619,"15"
2.2,1.01386,0.980616,"15"
2.2,1.01395,0.980615,"15"
2.2,1.01417,0.980613,"15"
2.2,1.0145,0.980609,"15"
2.2,1.01478,0.980607,"15"
2.2,1.0227,0.980527,"15"
2.2,1.0238,0.980516,"15"
2.2,1.02428,0.980512,"15"
2.2,1.03295,0.980425,"15"
2.2,1.04109,0.980343,"15"
2.2,1.04905,0.980264,"15"
2.2,1.04933,0.980261,"15"
2.2,1.05026,0.980252,"15"
2.2,1.05654,0.980189,"15"
2.2,1.05682,0.980186,"15"
2.2,1.05695,0.980185,"15"
2.2,1.05734,0.980181,"15"
2.2,1.05749,0.98018,"15"
2.2,1.0584,0.98017,"15"
2.2,1.05893,0.980165,"15"
2.2,1.06526,0.980102,"15"
2.2,1.06575,0.980097,"15"
2.2,1.07356,0.980019,"15"
2.2,1.07428,0.980012,"15"
2.2,1.07449,0.98001,"15"
2.2,1.07525,0.980002,"15"
2.2,1.0757,0.979997,"15"
2.2,1.07623,0.979992,"15"
2.2,1.08247,0.97993,"15"
2.2,1.0836,0.979918,"15"
2.2,1.0849,0.979905,"15"
2.2,1.09122,0.979842,"15"
2.2,1.09203,0.979834,"15"
2.2,1.09358,0.979819,"15"
2.2,1.09947,0.97976,"15"
2.2,1.0995,0.979759,"15"
2.2,1.09955,0.979759,"15"
2.2,1.0996,0.979758,"15"
2.2,1.10051,0.979749,"15"
2.2,1.10118,0.979743,"15"
2.2,1.10162,0.979738,"15"
2.2,1.10952,0.979659,"15"
2.2,1.11892,0.979565,"15"
2.2,1.12585,0.979496,"15"
2.2,1.12598,0.979495,"15"
2.2,1.12617,0.979493,"15"
2.2,1.12628,0.979492,"15"
2.2,1.1347,0.979408,"15"
2.2,1.13521,0.979402,"15"
2.2,1.13622,0.979392,"15"
2.2,1.1428,0.979326,"15"
2.2,1.14291,0.979325,"15"
2.2,1.14368,0.979318,"15"
2.2,1.14407,0.979314,"15"
2.2,1.14438,0.979311,"15"
2.2,1.15119,0.979243,"15"
2.2,1.15352,0.979219,"15"
2.2,1.16011,0.979153,"15"
2.2,1.16287,0.979126,"15"
2.2,1.16888,0.979066,"15"
2.2,1.16975,0.979057,"15"
2.2,1.17031,0.979051,"15"
2.2,1.17082,0.979046,"15"
2.2,1.17155,0.979039,"15"
2.2,1.17795,0.978975,"15"
2.2,1.17808,0.978974,"15"
2.2,1.17862,0.978968,"15"
2.2,1.18022,0.978952,"15"
2.2,1.18573,0.978897,"15"
2.2,1.18576,0.978897,"15"
2.2,1.18581,0.978896,"15"
2.2,1.18586,0.978896,"15"
2.2,1.1864,0.97889,"15"
2.2,1.18685,0.978885,"15"
2.2,1.18812,0.978871,"15"
2.2,1.19488,0.978796,"15"
2.2,1.19511,0.978793,"15"
2.2,1.19623,0.978781,"15"
2.2,1.19752,0.978766,"15"
2.2,1.20542,0.978679,"15"
2.2,1.2062,0.97867,"15"
2.2,1.21293,0.978595,"15"
2.2,1.21317,0.978592,"15"
2.2,1.21487,0.978574,"15"
2.2,1.22045,0.978512,"15"
2.2,1.22056,0.97851,"15"
2.2,1.22216,0.978493,"15"
2.2,1.22272,0.978486,"15"
2.2,1.22355,0.978477,"15"
2.2,1.23745,0.978323,"15"
2.2,1.2379,0.978318,"15"
2.2,1.23837,0.978312,"15"
2.2,1.2385,0.978311,"15"
2.2,1.24002,0.978294,"15"
2.2,1.24084,0.978285,"15"
2.2,1.24638,0.978224,"15"
2.2,1.24747,0.978211,"15"
2.2,1.24772,0.978209,"15"
2.2,1.24808,0.978205,"15"
2.2,1.24952,0.978189,"15"
2.2,1.25543,0.978123,"15"
2.2,1.25553,0.978122,"15"
2.2,1.25819,0.978092,"15"
2.2,1.2635,0.978033,"15"
2.2,1.26392,0.978025,"15"
2.2,1.26454,0.978012,"15"
2.2,1.26595,0.977984,"15"
2.2,1.27198,0.977864,"15"
2.2,1.27202,0.977863,"15"
2.2,1.27207,0.977862,"15"
2.2,1.27364,0.977831,"15"
2.2,1.27401,0.977823,"15"
2.2,1.27555,0.977792,"15"
2.2,1.28324,0.977638,"15"
2.2,1.28423,0.977619,"15"
2.2,1.28981,0.977507,"15"
2.2,1.29016,0.9775,"15"
2.2,1.29029,0.977498,"15"
2.2,1.29065,0.97749,"15"
2.2,1.2929,0.977445,"15"
2.2,1.29809,0.977342,"15"
2.2,1.29821,0.977339,"15"
2.2,1.29993,0.977305,"15"
2.2,1.30054,0.977292,"15"
2.2,1.30772,0.977149,"15"
2.2,1.30819,0.97714,"15"
2.2,1.31556,0.976992,"15"
2.2,1.31584,0.976987,"15"
2.2,1.31594,0.976985,"15"
2.2,1.31784,0.976947,"15"
2.2,1.3237,0.976829,"15"
2.2,1.32403,0.976823,"15"
2.2,1.32519,0.9768,"15"
2.2,1.32585,0.976786,"15"
2.2,1.33514,0.976601,"15"
2.2,1.33517,0.9766,"15"
2.2,1.34208,0.976462,"15"
2.2,1.34976,0.976308,"15"
2.2,1.35058,0.9763,"15"
2.2,1.35088,0.976297,"15"
2.2,1.35178,0.976288,"15"
2.2,1.35248,0.976281,"15"
2.2,1.35824,0.976223,"15"
2.2,1.35827,0.976223,"15"
2.2,1.35833,0.976223,"15"
2.2,1.35974,0.976208,"15"
2.2,1.36001,0.976206,"15"
2.2,1.36226,0.976183,"15"
2.2,1.36747,0.976131,"15"
2.2,1.36908,0.976115,"15"
2.2,1.37094,0.976096,"15"
2.2,1.37635,0.976042,"15"
2.2,1.37961,0.97601,"15"
2.2,1.38435,0.975962,"15"
2.2,1.38448,0.975961,"15"
2.2,1.38488,0.975957,"15"
2.2,1.38708,0.975935,"15"
2.2,1.39321,0.975874,"15"
2.2,1.39388,0.975867,"15"
2.2,1.39406,0.975865,"15"
2.2,1.39456,0.97586,"15"
2.2,1.395,0.975856,"15"
2.2,1.39691,0.975837,"15"
2.2,1.40292,0.975777,"15"
2.2,1.40995,0.975706,"15"
2.2,1.4103,0.975703,"15"
2.2,1.411,0.975696,"15"
2.2,1.41421,0.975664,"15"
2.2,1.42048,0.975601,"15"
2.2,1.42093,0.975597,"15"
2.2,1.42169,0.975589,"15"
2.2,1.43602,0.975446,"15"
2.2,1.4365,0.975435,"15"
2.2,1.43746,0.975414,"15"
2.2,1.44014,0.975354,"15"
2.2,1.4445,0.975257,"15"
2.2,1.44453,0.975257,"15"
2.2,1.44459,0.975255,"15"
2.2,1.44539,0.975238,"15"
2.2,1.44567,0.975231,"15"
2.2,1.44585,0.975227,"15"
2.2,1.44686,0.975205,"15"
2.2,1.45392,0.975048,"15"
2.2,1.45503,0.975023,"15"
2.2,1.4563,0.974995,"15"
2.2,1.46213,0.974866,"15"
2.2,1.47062,0.974677,"15"
2.2,1.47086,0.974672,"15"
2.2,1.47141,0.974659,"15"
2.2,1.47201,0.974646,"15"
2.2,1.47279,0.974629,"15"
2.2,1.47361,0.974611,"15"
2.2,1.48794,0.974292,"15"
2.2,1.48902,0.974268,"15"
2.2,1.48958,0.974256,"15"
2.2,1.49621,0.974108,"15"
2.2,1.49746,0.974081,"15"
2.2,1.49871,0.974053,"15"
2.2,1.50055,0.974012,"15"
2.2,1.50553,0.973901,"15"
2.2,1.5058,0.973895,"15"
2.2,1.50656,0.973878,"15"
2.2,1.51366,0.973721,"15"
2.2,1.51433,0.973714,"15"
2.2,1.51685,0.973689,"15"
2.2,1.52212,0.973636,"15"
2.2,1.52222,0.973635,"15"
2.2,1.5232,0.973625,"15"
2.2,1.52413,0.973616,"15"
2.2,1.52464,0.973611,"15"
2.2,1.53079,0.973549,"15"
2.2,1.54082,0.973449,"15"
2.2,1.54279,0.973429,"15"
2.2,1.54827,0.973375,"15"
2.2,1.5484,0.973373,"15"
2.2,1.54851,0.973372,"15"
2.2,1.54973,0.97336,"15"
2.2,1.55056,0.973352,"15"
2.2,1.55787,0.973278,"15"
2.2,1.55868,0.97327,"15"
2.2,1.56621,0.973195,"15"
2.2,1.57421,0.973115,"15"
2.2,1.57733,0.973084,"15"
2.2,1.58246,0.973033,"15"
2.2,1.58319,0.973025,"15"
2.2,1.58336,0.973024,"15"
2.2,1.58362,0.973021,"15"
2.2,1.58398,0.973017,"15"
2.2,1.58427,0.973014,"15"
2.2,1.58682,0.972989,"15"
2.2,1.59322,0.972925,"15"
2.2,1.59378,0.972919,"15"
2.2,1.59993,0.972858,"15"
2.2,1.60838,0.972773,"15"
2.2,1.60849,0.972772,"15"
2.2,1.60967,0.972761,"15"
2.2,1.61188,0.972738,"15"
2.2,1.61705,0.972687,"15"
2.2,1.62605,0.972597,"15"
2.2,1.62617,0.972596,"15"
2.2,1.62744,0.972583,"15"
2.2,1.62777,0.97258,"15"
2.2,1.63454,0.972512,"15"
2.2,1.63525,0.972505,"15"
2.2,1.63541,0.972503,"15"
2.2,1.63578,0.972499,"15"
2.2,1.63695,0.972488,"15"
2.2,1.65186,0.972339,"15"
2.2,1.65222,0.972335,"15"
2.2,1.6524,0.972333,"15"
2.2,1.65505,0.972307,"15"
2.2,1.66146,0.972243,"15"
2.2,1.66232,0.972234,"15"
2.2,1.66445,0.972213,"15"
2.2,1.66871,0.97217,"15"
2.2,1.66875,0.97217,"15"
2.2,1.67061,0.972151,"15"
2.2,1.6715,0.972142,"15"
2.2,1.68619,0.971995,"15"
2.2,1.68758,0.97198,"15"
2.2,1.69475,0.9719,"15"
2.2,1.69566,0.97189,"15"
2.2,1.69583,0.971888,"15"
2.2,1.69687,0.971877,"15"
2.2,1.7033,0.971805,"15"
2.2,1.7037,0.971801,"15"
2.2,1.70382,0.971799,"15"
2.2,1.70516,0.971785,"15"
2.2,1.70605,0.971775,"15"
2.2,1.70685,0.971766,"15"
2.2,1.71218,0.971707,"15"
2.2,1.71281,0.9717,"15"
2.2,1.72188,0.971599,"15"
2.2,1.72987,0.97151,"15"
2.2,1.73074,0.9715,"15"
2.2,1.73141,0.971493,"15"
2.2,1.73812,0.971418,"15"
2.2,1.7406,0.971391,"15"
2.2,1.74206,0.971375,"15"
2.2,1.74634,0.971327,"15"
2.2,1.74833,0.971305,"15"
2.2,1.75501,0.971231,"15"
2.2,1.75624,0.971217,"15"
2.2,1.76382,0.971133,"15"
2.2,1.7647,0.971124,"15"
2.2,1.76726,0.971098,"15"
2.2,1.77367,0.971034,"15"
2.2,1.77514,0.97102,"15"
2.2,1.78101,0.970961,"15"
2.2,1.78148,0.970956,"15"
2.2,1.78254,0.970946,"15"
2.2,1.78956,0.970875,"15"
2.2,1.78997,0.970871,"15"
2.2,1.79046,0.970866,"15"
2.2,1.79186,0.970852,"15"
2.2,1.79844,0.970787,"15"
2.2,1.7989,0.970782,"15"
2.2,1.80013,0.97077,"15"
2.2,1.81104,0.970661,"15"
2.2,1.81577,0.970613,"15"
2.2,1.81666,0.970605,"15"
2.2,1.81832,0.970588,"15"
2.2,1.82511,0.97052,"15"
2.2,1.82571,0.970514,"15"
2.2,1.8326,0.970445,"15"
2.2,1.83409,0.97043,"15"
2.2,1.83504,0.970421,"15"
2.2,1.83629,0.970408,"15"
2.2,1.84127,0.970358,"15"
2.2,1.8433,0.970338,"15"
2.2,1.85008,0.97027,"15"
2.2,1.85912,0.97018,"15"
2.2,1.85949,0.970176,"15"
2.2,1.86148,0.970156,"15"
2.2,1.86726,0.970099,"15"
2.2,1.86761,0.970095,"15"
2.2,1.87138,0.970057,"15"
2.2,1.87582,0.970013,"15"
2.2,1.87609,0.97001,"15"
2.2,1.87655,0.970006,"15"
2.2,1.87707,0.97,"15"
2.2,1.8775,0.969996,"15"
2.2,1.89415,0.96983,"15"
2.2,1.8945,0.969826,"15"
2.2,1.89509,0.96982,"15"
2.2,1.90203,0.969751,"15"
2.2,1.91328,0.969638,"15"
2.2,1.91884,0.969583,"15"
2.2,1.92255,0.969546,"15"
2.2,1.92751,0.969496,"15"
2.2,1.92814,0.96949,"15"
2.2,1.92853,0.969486,"15"
2.2,1.92929,0.969478,"15"
2.2,1.93173,0.969454,"15"
2.2,1.93635,0.969408,"15"
2.2,1.93748,0.969396,"15"
2.2,1.93827,0.969389,"15"
2.2,1.9449,0.969322,"15"
2.2,1.9463,0.969308,"15"
2.2,1.9473,0.969298,"15"
2.2,1.95388,0.969232,"15"
2.2,1.9542,0.969229,"15"
2.2,1.95645,0.969207,"15"
2.2,1.96207,0.96915,"15"
2.2,1.96235,0.969148,"15"
2.2,1.97968,0.968974,"15"
2.2,1.98143,0.968957,"15"
2.2,1.98971,0.968874,"15"
2.2,1.99207,0.96885,"15"
2.2,2.00509,0.96872,"15"
2.2,2.00514,0.96872,"15"
2.2,2.00618,0.968709,"15"
2.2,2.00652,0.968706,"15"
2.2,2.00698,0.968701,"15"
2.2,2.00824,0.968689,"15"
2.2,2.0088,0.968683,"15"
2.2,2.01383,0.968633,"15"
2.2,2.01441,0.968627,"15"
2.2,2.02261,0.968545,"15"
2.2,2.0229,0.968539,"15"
2.2,2.02323,0.968531,"15"
2.2,2.03115,0.968355,"15"
2.2,2.03222,0.968332,"15"
2.2,2.04185,0.968118,"15"
2.2,2.04379,0.968074,"15"
2.2,2.04861,0.967967,"15"
2.2,2.05732,0.967774,"15"
2.2,2.06693,0.96756,"15"
2.2,2.0674,0.96755,"15"
2.2,2.06819,0.967532,"15"
2.2,2.07521,0.967376,"15"
2.2,2.07728,0.96733,"15"
2.2,2.08642,0.967127,"15"
2.2,2.09134,0.967018,"15"
2.2,2.09139,0.967017,"15"
2.2,2.09206,0.967002,"15"
2.2,2.09364,0.966967,"15"
2.2,2.10008,0.966824,"15"
2.2,2.10025,0.96682,"15"
2.2,2.10055,0.96682,"15"
2.2,2.10088,0.96682,"15"
2.2,2.10126,0.96682,"15"
2.2,2.10413,0.96682,"15"
2.2,2.11742,0.96682,"15"
2.2,2.11892,0.96682,"15"
2.2,2.11919,0.96682,"15"
2.2,2.12625,0.96682,"15"
2.2,2.1286,0.96682,"15"
2.2,2.13496,0.96682,"15"
2.2,2.13597,0.96682,"15"
2.2,2.13681,0.96682,"15"
2.2,2.13769,0.96682,"15"
2.2,2.14425,0.96682,"15"
2.2,2.15585,0.96682,"15"
2.2,2.16897,0.96682,"15"
2.2,2.16971,0.96682,"15"
2.2,2.17029,0.96682,"15"
2.2,2.17266,0.96682,"15"
2.2,2.17765,0.96682,"15"
2.2,2.17853,0.96682,"15"
2.2,2.17961,0.96682,"15"
2.2,2.18634,0.96682,"15"
2.2,2.1865,0.96682,"15"
2.2,2.18682,0.966817,"15"
2.2,2.18796,0.966805,"15"
2.2,2.18901,0.966795,"15"
2.2,2.19638,0.966721,"15"
2.2,2.19722,0.966713,"15"
2.2,2.20367,0.966648,"15"
2.2,2.20673,0.966618,"15"
2.2,2.20756,0.966609,"15"
2.2,2.21251,0.96656,"15"
2.2,2.21328,0.966552,"15"
2.2,2.22123,0.966473,"15"
2.2,2.22276,0.966457,"15"
2.2,2.23932,0.966292,"15"
2.2,2.24736,0.966211,"15"
2.2,2.24837,0.966201,"15"
2.2,2.25027,0.966182,"15"
2.2,2.25523,0.966133,"15"
2.2,2.25618,0.966123,"15"
2.2,2.25805,0.966105,"15"
2.2,2.25928,0.966092,"15"
2.2,2.2639,0.966046,"15"
2.2,2.26446,0.966041,"15"
2.2,2.26542,0.966031,"15"
2.2,2.26625,0.966023,"15"
2.2,2.2726,0.965959,"15"
2.2,2.27277,0.965957,"15"
2.2,2.28993,0.965786,"15"
2.2,2.29015,0.965784,"15"
2.2,2.29094,0.965776,"15"
2.2,2.29299,0.965755,"15"
2.2,2.29887,0.965696,"15"
2.2,2.30879,0.965597,"15"
2.2,2.31099,0.965575,"15"
2.2,2.31698,0.965515,"15"
2.2,2.32667,0.965418,"15"
2.2,2.32788,0.965406,"15"
2.2,2.33363,0.965349,"15"
2.2,2.33383,0.965347,"15"
2.2,2.33445,0.965341,"15"
2.2,2.33496,0.965336,"15"
2.2,2.3357,0.965328,"15"
2.2,2.34147,0.96527,"15"
2.2,2.35015,0.965184,"15"
2.2,2.35073,0.965178,"15"
2.2,2.35885,0.965097,"15"
2.2,2.35903,0.965095,"15"
2.2,2.36859,0.964999,"15"
2.2,2.37133,0.964972,"15"
2.2,2.37619,0.964923,"15"
2.2,2.37641,0.964921,"15"
2.2,2.37925,0.964893,"15"
2.2,2.38513,0.964834,"15"
2.2,2.38601,0.964825,"15"
2.2,2.3957,0.964728,"15"
2.2,2.39686,0.964717,"15"
2.2,2.41128,0.964572,"15"
2.2,2.41149,0.96457,"15"
2.2,2.41334,0.964552,"15"
2.2,2.42305,0.964455,"15"
2.2,2.42773,0.964408,"15"
2.2,2.42837,0.964401,"15"
2.2,2.43641,0.964321,"15"
2.2,2.44511,0.964234,"15"
2.2,2.44529,0.964232,"15"
2.2,2.44624,0.964222,"15"
2.2,2.44714,0.964212,"15"
2.2,2.45504,0.964124,"15"
2.2,2.45526,0.964122,"15"
2.2,2.46245,0.964042,"15"
2.2,2.46267,0.964039,"15"
2.2,2.4655,0.964008,"15"
2.2,2.46583,0.964004,"15"
2.2,2.47139,0.963942,"15"
2.2,2.47336,0.96392,"15"
2.2,2.47476,0.963905,"15"
2.2,2.48075,0.963838,"15"
2.2,2.49754,0.963652,"15"
2.2,2.49775,0.963649,"15"
2.2,2.4996,0.963629,"15"
2.2,2.50535,0.963565,"15"
2.2,2.50602,0.963558,"15"
2.2,2.52266,0.963373,"15"
2.2,2.52292,0.96337,"15"
2.2,2.52451,0.96337,"15"
2.2,2.52648,0.96337,"15"
2.2,2.53137,0.96337,"15"
2.2,2.5327,0.96337,"15"
2.2,2.53448,0.96337,"15"
2.2,2.53481,0.96337,"15"
2.2,2.5487,0.96337,"15"
2.2,2.54893,0.96337,"15"
2.2,2.54903,0.96337,"15"
2.2,2.55069,0.96337,"15"
2.2,2.551,0.96337,"15"
2.2,2.5584,0.96337,"15"
2.2,2.5588,0.96337,"15"
2.2,2.57519,0.96337,"15"
2.2,2.5754,0.96337,"15"
2.2,2.57819,0.96337,"15"
2.2,2.58585,0.96337,"15"
2.2,2.5916,0.96337,"15"
2.2,2.59228,0.96337,"15"
2.2,2.59516,0.96337,"15"
2.2,2.60217,0.96337,"15"
2.2,2.60892,0.96337,"15"
2.2,2.60918,0.96337,"15"
2.2,2.61035,0.963358,"15"
2.2,2.61209,0.963341,"15"
2.2,2.61762,0.963285,"15"
2.2,2.62965,0.963165,"15"
2.2,2.6299,0.963163,"15"
2.2,2.63496,0.963112,"15"
2.2,2.63519,0.96311,"15"
2.2,2.6353,0.963109,"15"
2.2,2.63606,0.963101,"15"
2.2,2.63696,0.963092,"15"
2.2,2.63726,0.963089,"15"
2.2,2.65305,0.962931,"15"
2.2,2.66146,0.962847,"15"
2.2,2.67211,0.962741,"15"
2.2,2.67786,0.962683,"15"
2.2,2.67855,0.962676,"15"
2.2,2.67982,0.962663,"15"
2.2,2.68107,0.962651,"15"
2.2,2.68162,0.962645,"15"
2.2,2.68654,0.962596,"15"
2.2,2.688,0.962582,"15"
2.2,2.69544,0.962507,"15"
2.2,2.69862,0.962507,"15"
2.2,2.70387,0.962507,"15"
2.2,2.7141,0.962507,"15"
2.2,2.72122,0.962507,"15"
2.2,2.72145,0.962507,"15"
2.2,2.72156,0.962507,"15"
2.2,2.72352,0.962507,"15"
2.2,2.7391,0.962507,"15"
2.2,2.73931,0.962507,"15"
2.2,2.74196,0.962507,"15"
2.2,2.74912,0.962507,"15"
2.2,2.74972,0.962507,"15"
2.2,2.75618,0.962507,"15"
2.2,2.75747,0.962507,"15"
2.2,2.75867,0.962507,"15"
2.2,2.76411,0.962507,"15"
2.2,2.76565,0.962507,"15"
2.2,2.76759,0.962507,"15"
2.2,2.7728,0.962507,"15"
2.2,2.7817,0.962507,"15"
2.2,2.79013,0.962507,"15"
2.2,2.79368,0.962507,"15"
2.2,2.79909,0.962507,"15"
2.2,2.80747,0.962507,"15"
2.2,2.80782,0.962507,"15"
2.2,2.80978,0.962507,"15"
2.2,2.81697,0.962507,"15"
2.2,2.82537,0.962507,"15"
2.2,2.82586,0.962507,"15"
2.2,2.82676,0.962507,"15"
2.2,2.82733,0.962507,"15"
2.2,2.82794,0.962507,"15"
2.2,2.83512,0.962507,"15"
2.2,2.84245,0.962507,"15"
2.2,2.84329,0.962507,"15"
2.2,2.84539,0.962507,"15"
2.2,2.85036,0.962507,"15"
2.2,2.85906,0.962507,"15"
2.2,2.86153,0.962507,"15"
2.2,2.86796,0.962507,"15"
2.2,2.87639,0.962507,"15"
2.2,2.88535,0.962507,"15"
2.2,2.88545,0.962507,"15"
2.2,2.88828,0.962507,"15"
2.2,2.89373,0.962507,"15"
2.2,2.89711,0.962507,"15"
2.2,2.90301,0.962507,"15"
2.2,2.90323,0.962507,"15"
2.2,2.90391,0.962507,"15"
2.2,2.90494,0.962507,"15"
2.2,2.91277,0.962507,"15"
2.2,2.91302,0.962507,"15"
2.2,2.92094,0.962507,"15"
2.2,2.92799,0.962507,"15"
2.2,2.92871,0.962507,"15"
2.2,2.93158,0.962507,"15"
2.2,2.94531,0.962507,"15"
2.2,2.94863,0.962507,"15"
2.2,2.95421,0.962507,"15"
2.2,2.96264,0.962507,"15"
2.2,2.9716,0.962507,"15"
2.2,2.97172,0.962507,"15"
2.2,2.97998,0.962507,"15"
2.2,2.98087,0.962507,"15"
2.2,2.98928,0.962507,"15"
2.2,2.99118,0.962507,"15"
2.2,2.99192,0.962507,"15"
2.2,2.99903,0.962507,"15"
2.2,2.99928,0.962507,"15"
2.2,3.00035,0.962507,"15"
2.2,3.00635,0.962507,"15"
2.2,3.00704,0.962507,"15"
2.2,3.00722,0.962507,"15"
2.2,3.00817,0.962507,"15"
2.2,3.01424,0.962507,"15"
2.2,3.0143,0.962507,"15"
2.2,3.03184,0.962507,"15"
2.2,3.04195,0.962507,"15"
2.2,3.04364,0.962507,"15"
2.2,3.04899,0.962507,"15"
2.2,3.04935,0.962507,"15"
2.2,3.04989,0.962507,"15"
2.2,3.05786,0.962507,"15"
2.2,3.06017,0.962507,"15"
2.2,3.06069,0.962507,"15"
2.2,3.06692,0.962507,"15"
2.2,3.08486,0.962507,"15"
2.2,3.08528,0.962507,"15"
2.2,3.08554,0.962507,"15"
2.2,3.09187,0.962507,"15"
2.2,3.09201,0.962507,"15"
2.2,3.09261,0.962507,"15"
2.2,3.09535,0.962507,"15"
2.2,3.10056,0.962507,"15"
2.2,3.10304,0.962507,"15"
2.2,3.11241,0.962507,"15"
2.2,3.1181,0.962507,"15"
2.2,3.13524,0.962507,"15"
2.2,3.13549,0.962507,"15"
2.2,3.13561,0.962507,"15"
2.2,3.13616,0.962507,"15"
2.2,3.13777,0.962507,"15"
2.2,3.14707,0.962507,"15"
2.2,3.16317,0.962507,"15"
2.2,3.16387,0.962507,"15"
2.2,3.16964,0.962507,"15"
2.2,3.17024,0.962507,"15"
2.2,3.17112,0.962507,"15"
2.2,3.17154,0.962507,"15"
2.2,3.17275,0.962507,"15"
2.2,3.17812,0.962507,"15"
2.2,3.18681,0.962507,"15"
2.2,3.20436,0.962507,"15"
2.2,3.20545,0.962507,"15"
2.2,3.20652,0.962507,"15"
2.2,3.20741,0.962507,"15"
2.2,3.21538,0.962507,"15"
2.2,3.22149,0.962507,"15"
2.2,3.22175,0.962507,"15"
2.2,3.22187,0.962507,"15"
2.2,3.22242,0.962507,"15"
2.2,3.22311,0.962507,"15"
2.2,3.22422,0.962507,"15"
2.2,3.22446,0.962507,"15"
2.2,3.24941,0.962507,"15"
2.2,3.25591,0.962507,"15"
2.2,3.25651,0.962507,"15"
2.2,3.25738,0.962507,"15"
2.2,3.2578,0.962507,"15"
2.2,3.25913,0.962507,"15"
2.2,3.26437,0.962507,"15"
2.2,3.27306,0.962507,"15"
2.2,3.28436,0.962507,"15"
2.2,3.2848,0.962507,"15"
2.2,3.29061,0.962507,"15"
2.2,3.29319,0.962507,"15"
2.2,3.30006,0.962507,"15"
2.2,3.30775,0.962507,"15"
2.2,3.30801,0.962507,"15"
2.2,3.30813,0.962507,"15"
2.2,3.30936,0.962507,"15"
2.2,3.31084,0.962507,"15"
2.2,3.32703,0.962507,"15"
2.2,3.33353,0.962507,"15"
2.2,3.33414,0.962507,"15"
2.2,3.33502,0.962507,"15"
2.2,3.33652,0.962507,"15"
2.2,3.34347,0.962507,"15"
2.2,3.35062,0.962507,"15"
2.2,3.35069,0.962507,"15"
2.2,3.35268,0.962507,"15"
2.2,3.35333,0.962507,"15"
2.2,3.35354,0.962507,"15"
2.2,3.36255,0.962507,"15"
2.2,3.37687,0.962507,"15"
2.2,3.38632,0.962602,"15"
2.2,3.38824,0.962621,"15"
2.2,3.394,0.962679,"15"
2.2,3.39426,0.962681,"15"
2.2,3.39438,0.962682,"15"
2.2,3.39561,0.962695,"15"
2.2,3.40486,0.962787,"15"
2.2,3.41328,0.962871,"15"
2.2,3.41427,0.962881,"15"
2.2,3.41978,0.962936,"15"
2.2,3.4204,0.962943,"15"
2.2,3.42128,0.962951,"15"
2.2,3.42231,0.962962,"15"
2.2,3.4225,0.962964,"15"
2.2,3.42824,0.963021,"15"
2.2,3.43694,0.963108,"15"
2.2,3.43893,0.963128,"15"
2.2,3.44858,0.963224,"15"
2.2,3.46312,0.96337,"15"
2.2,3.46598,0.96337,"15"
2.2,3.47258,0.96337,"15"
2.2,3.47324,0.96337,"15"
2.2,3.48026,0.96337,"15"
2.2,3.48052,0.96337,"15"
2.2,3.48285,0.96337,"15"
2.2,3.48305,0.96337,"15"
2.2,3.4901,0.96337,"15"
2.2,3.4909,0.96337,"15"
2.2,3.49128,0.96337,"15"
2.2,3.49972,0.96337,"15"
2.2,3.50604,0.96337,"15"
2.2,3.50667,0.96337,"15"
2.2,3.50754,0.96337,"15"
2.2,3.51449,0.96337,"15"
2.2,3.51549,0.96337,"15"
2.2,3.5177,0.96337,"15"
2.2,3.52319,0.96337,"15"
2.2,3.5432,0.96337,"15"
2.2,3.5434,0.96337,"15"
2.2,3.54938,0.96337,"15"
2.2,3.55022,0.963378,"15"
2.2,3.55086,0.963385,"15"
2.2,3.56651,0.963541,"15"
2.2,3.56678,0.963544,"15"
2.2,3.56889,0.963565,"15"
2.2,3.57636,0.96364,"15"
2.2,3.57714,0.963647,"15"
2.2,3.57804,0.963656,"15"
2.2,3.5843,0.963719,"15"
2.2,3.59229,0.963799,"15"
2.2,3.60074,0.963883,"15"
2.2,3.60281,0.963904,"15"
2.2,3.60354,0.963911,"15"
2.2,3.60374,0.963913,"15"
2.2,3.60944,0.96397,"15"
2.2,3.61002,0.963976,"15"
2.2,3.62975,0.964174,"15"
2.2,3.63563,0.964232,"15"
2.2,3.63648,0.964241,"15"
